,Unnamed: 0,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Age_Bin,Vehicle_Damage_Age_Interaction,Response
86746,349943,1,28.0,0,1,1,26.0,1,1,1
86747,349945,1,10.0,0,1,1,26.0,2,2,1
86748,349966,1,28.0,0,0,1,124.0,1,1,1
86749,349971,1,48.0,0,1,1,154.0,2,2,1
86750,349981,1,28.0,0,1,1,124.0,2,2,1
86751,349983,1,28.0,0,1,1,26.0,2,2,1
86752,349990,1,4.0,0,0,1,152.0,1,1,1
86753,349999,1,28.0,0,1,1,122.0,2,2,1
86754,350001,1,28.0,0,1,1,124.0,2,2,1
86755,350006,1,28.0,0,1,1,26.0,2,2,1
86756,350017,1,46.0,0,1,1,124.0,2,2,1
86757,350033,1,8.0,0,2,1,26.0,2,2,1
86758,350034,1,28.0,0,1,1,124.0,1,1,1
86759,350051,1,40.0,0,1,1,61.0,2,2,1
86760,350062,1,28.0,0,1,1,26.0,2,2,1
86761,350064,1,28.0,0,1,1,124.0,2,2,1
86762,350073,1,46.0,0,1,1,157.0,1,1,1
86763,350085,1,28.0,0,1,1,26.0,2,2,1
86764,350094,1,18.0,0,1,1,124.0,1,1,1
86765,350099,1,30.0,0,1,1,26.0,2,2,1
86766,350112,1,28.0,0,1,1,26.0,1,1,1
86767,350113,1,36.0,0,1,1,26.0,1,1,1
86768,350115,1,6.0,0,0,0,152.0,0,0,1
86769,350134,1,28.0,0,1,1,26.0,2,2,1
86770,350151,1,28.0,0,1,1,26.0,2,2,1
86771,350182,1,8.0,0,0,1,152.0,0,0,1
86772,350203,1,17.0,0,1,1,26.0,2,2,1
86773,350215,1,28.0,0,1,1,30.0,2,2,1
86774,350222,1,28.0,0,0,1,26.0,1,1,1
86775,350230,1,39.0,0,0,1,160.0,0,0,1
86776,350233,1,46.0,0,1,1,124.0,1,1,1
86777,350247,1,28.0,0,2,1,26.0,2,2,1
86778,350259,1,29.0,0,1,1,124.0,2,2,1
86779,350261,1,28.0,0,1,1,26.0,2,2,1
86780,350265,1,14.0,0,1,1,124.0,1,1,1
86781,350282,1,8.0,0,1,1,157.0,1,1,1
86782,350285,1,29.0,0,0,1,152.0,0,0,1
86783,350289,1,28.0,0,1,1,124.0,1,1,1
86784,350303,1,46.0,0,1,1,154.0,1,1,1
86785,350320,1,19.0,0,1,1,124.0,1,1,1
86786,350324,1,41.0,0,1,1,124.0,2,2,1
86787,350342,1,28.0,0,2,1,26.0,2,2,1
86788,350357,1,28.0,0,2,1,30.0,2,2,1
86789,350367,1,28.0,0,0,1,124.0,1,1,1
86790,350375,1,35.0,0,1,1,10.0,2,2,1
86791,350402,1,27.0,0,0,1,152.0,0,0,1
86792,350409,1,12.0,0,1,1,124.0,2,2,1
86793,350412,1,48.0,0,1,1,124.0,2,2,1
86794,350419,1,35.0,0,0,1,152.0,0,0,1
86795,350421,1,28.0,0,1,1,26.0,2,2,1
86796,350422,1,41.0,0,1,1,26.0,2,2,1
86797,350427,1,29.0,0,1,1,124.0,2,2,1
86798,350432,1,10.0,0,1,1,163.0,1,1,1
86799,350444,1,28.0,0,1,1,26.0,2,2,1
86800,350447,1,24.0,0,1,1,124.0,2,2,1
86801,350461,1,28.0,0,1,1,26.0,2,2,1
86802,350484,1,3.0,0,1,1,124.0,2,2,1
86803,350487,1,45.0,0,1,1,124.0,1,1,1
86804,350488,1,28.0,0,2,1,124.0,2,2,1
86805,350489,1,43.0,0,1,1,124.0,2,2,1
86806,350512,1,28.0,0,0,1,154.0,0,0,1
86807,350515,1,28.0,0,1,1,26.0,1,1,1
86808,350519,1,28.0,0,0,1,152.0,0,0,1
86809,350520,1,29.0,0,1,1,124.0,1,1,1
86810,350522,1,28.0,0,1,1,124.0,2,2,1
86811,350526,1,28.0,0,1,1,26.0,1,1,1
86812,350531,1,28.0,0,1,1,124.0,2,2,1
86813,350544,1,28.0,0,1,1,26.0,2,2,1
86814,350546,1,28.0,0,0,1,122.0,1,1,1
86815,350551,1,28.0,0,0,1,158.0,0,0,1
86816,350557,1,0.0,0,1,1,26.0,2,2,1
86817,350559,1,28.0,0,2,1,26.0,2,2,1
86818,350560,1,28.0,0,2,1,26.0,2,2,1
86819,350561,1,28.0,0,1,1,26.0,1,1,1
86820,350563,1,10.0,0,2,1,3.0,2,2,1
86821,350569,1,47.0,0,1,1,16.0,2,2,1
86822,350570,1,28.0,0,1,1,26.0,1,1,1
86823,350575,1,28.0,0,0,1,124.0,1,1,1
86824,350582,1,10.0,0,1,1,124.0,2,2,1
86825,350583,1,4.0,0,1,1,124.0,1,1,1
86826,350588,1,28.0,0,1,1,26.0,1,1,1
86827,350598,1,28.0,0,1,1,26.0,2,2,1
86828,350599,1,13.0,0,1,1,124.0,1,1,1
86829,350602,1,3.0,0,1,1,124.0,1,1,1
86830,350612,1,41.0,0,1,0,124.0,1,0,1
86831,350619,1,28.0,0,1,1,26.0,2,2,1
86832,350648,1,0.0,0,1,1,26.0,2,2,1
86833,350650,1,47.0,0,1,1,26.0,2,2,1
86834,350671,1,28.0,0,2,1,26.0,2,2,1
86835,350673,1,28.0,0,0,1,152.0,0,0,1
86836,350675,1,28.0,0,1,1,124.0,2,2,1
86837,350684,1,37.0,0,0,1,152.0,0,0,1
86838,350694,1,18.0,0,1,1,26.0,1,1,1
86839,350695,1,28.0,0,1,1,26.0,1,1,1
86840,350698,1,50.0,0,1,1,124.0,1,1,1
86841,350703,1,8.0,0,1,1,26.0,1,1,1
86842,350705,1,28.0,0,1,1,26.0,2,2,1
86843,350717,1,2.0,0,0,1,163.0,1,1,1
86844,350724,1,28.0,0,2,1,26.0,2,2,1
86845,350732,1,0.0,0,1,1,124.0,2,2,1
86846,350733,1,19.0,0,1,1,26.0,1,1,1
86847,350736,1,28.0,0,1,1,26.0,2,2,1
86848,350768,1,28.0,0,1,1,124.0,2,2,1
86849,350773,1,28.0,0,2,1,26.0,2,2,1
86850,350782,1,28.0,0,1,1,26.0,1,1,1
86851,350785,1,46.0,0,1,1,124.0,1,1,1
86852,350789,1,45.0,0,0,1,152.0,0,0,1
86853,350798,1,8.0,0,1,1,7.0,1,1,1
86854,350805,1,28.0,0,1,1,26.0,2,2,1
86855,350809,1,3.0,0,0,1,163.0,0,0,1
86856,350818,1,28.0,0,1,1,152.0,1,1,1
86857,350824,1,28.0,0,1,1,124.0,2,2,1
86858,350839,1,28.0,0,1,1,122.0,2,2,1
86859,350853,1,28.0,0,2,1,122.0,2,2,1
86860,350855,1,45.0,0,0,1,152.0,0,0,1
86861,350858,1,35.0,0,0,1,152.0,0,0,1
86862,350865,1,15.0,0,1,1,157.0,1,1,1
86863,350869,1,2.0,0,1,1,26.0,1,1,1
86864,350870,1,28.0,0,2,1,26.0,2,2,1
86865,350874,1,9.0,0,1,1,31.0,2,2,1
86866,350886,1,28.0,0,1,1,26.0,2,2,1
86867,350888,1,8.0,0,1,1,26.0,2,2,1
86868,350912,1,29.0,0,1,1,124.0,2,2,1
86869,350923,1,41.0,0,1,0,124.0,1,0,1
86870,350928,1,30.0,0,1,1,124.0,1,1,1
86871,350930,1,28.0,0,1,1,26.0,2,2,1
86872,350935,1,41.0,0,1,1,136.0,1,1,1
86873,350950,1,14.0,0,0,1,124.0,0,0,1
86874,350989,1,8.0,0,1,1,155.0,1,1,1
86875,351008,1,29.0,0,1,1,26.0,2,2,1
86876,351015,1,28.0,0,0,1,156.0,1,1,1
86877,351039,1,28.0,0,1,1,26.0,2,2,1
86878,351042,1,8.0,0,1,1,152.0,1,1,1
86879,351056,1,38.0,0,1,0,26.0,2,0,1
86880,351065,1,39.0,0,2,1,26.0,2,2,1
86881,351068,1,28.0,0,2,1,26.0,2,2,1
86882,351077,1,28.0,0,2,1,156.0,2,2,1
86883,351131,1,36.0,0,1,1,124.0,2,2,1
86884,351143,1,28.0,0,2,1,26.0,1,1,1
86885,351149,1,46.0,0,2,1,11.0,2,2,1
86886,351158,1,28.0,0,0,1,26.0,1,1,1
86887,351161,1,28.0,0,1,1,124.0,0,0,1
86888,351173,1,2.0,0,0,1,160.0,0,0,1
86889,351177,1,41.0,0,1,1,124.0,2,2,1
86890,351179,1,28.0,0,1,1,124.0,2,2,1
86891,351182,1,21.0,0,0,1,163.0,1,1,1
86892,351185,1,45.0,0,0,1,152.0,0,0,1
86893,351187,1,29.0,0,1,1,156.0,2,2,1
86894,351188,1,28.0,0,1,1,26.0,2,2,1
86895,351193,1,46.0,0,1,1,154.0,1,1,1
86896,351194,1,6.0,0,1,1,26.0,2,2,1
86897,351196,1,3.0,0,1,1,154.0,2,2,1
86898,351203,1,28.0,0,2,1,59.0,2,2,1
86899,351207,1,36.0,0,1,1,156.0,2,2,1
86900,351221,1,39.0,0,2,1,157.0,2,2,1
86901,351224,1,41.0,0,0,1,160.0,0,0,1
86902,351236,1,3.0,0,1,1,124.0,2,2,1
86903,351239,1,46.0,0,0,1,160.0,0,0,1
86904,351244,1,46.0,0,2,1,124.0,2,2,1
86905,351257,1,41.0,0,1,1,136.0,2,2,1
86906,351259,1,28.0,0,0,1,154.0,1,1,1
86907,351260,1,11.0,0,1,1,124.0,2,2,1
86908,351263,1,47.0,0,0,1,152.0,0,0,1
86909,351269,1,29.0,0,1,1,26.0,2,2,1
86910,351278,1,21.0,0,1,1,26.0,2,2,1
86911,351292,1,30.0,0,0,1,163.0,1,1,1
86912,351308,1,28.0,0,2,1,26.0,2,2,1
86913,351322,1,28.0,0,1,1,26.0,2,2,1
86914,351323,1,28.0,0,1,1,122.0,2,2,1
86915,351325,1,50.0,0,1,1,26.0,2,2,1
86916,351331,1,36.0,0,0,0,152.0,0,0,1
86917,351339,1,41.0,0,0,1,26.0,0,0,1
86918,351354,1,50.0,0,1,1,8.0,2,2,1
86919,351363,1,28.0,0,1,1,25.0,2,2,1
86920,351364,1,28.0,0,1,1,23.0,2,2,1
86921,351370,1,24.0,0,2,1,124.0,2,2,1
86922,351375,1,8.0,0,1,1,26.0,2,2,1
86923,351378,1,21.0,0,2,1,26.0,1,1,1
86924,351383,1,41.0,0,1,1,124.0,2,2,1
86925,351385,1,41.0,0,1,1,154.0,1,1,1
86926,351401,1,28.0,0,1,1,124.0,1,1,1
86927,351411,1,28.0,0,1,1,124.0,2,2,1
86928,351412,1,28.0,0,1,1,26.0,2,2,1
86929,351421,1,28.0,0,0,1,124.0,0,0,1
86930,351425,1,28.0,0,1,1,26.0,2,2,1
86931,351438,1,28.0,0,2,1,124.0,1,1,1
86932,351440,1,8.0,0,1,1,157.0,2,2,1
86933,351441,1,41.0,0,1,1,124.0,2,2,1
86934,351456,1,41.0,0,1,1,150.0,2,2,1
86935,351493,1,11.0,0,1,1,124.0,2,2,1
86936,351498,1,8.0,0,1,1,26.0,2,2,1
86937,351528,1,33.0,0,1,1,26.0,2,2,1
86938,351529,1,28.0,0,1,1,124.0,2,2,1
86939,351531,1,28.0,0,1,1,26.0,2,2,1
86940,351542,1,41.0,0,1,1,26.0,2,2,1
86941,351552,1,11.0,0,0,1,124.0,1,1,1
86942,351554,1,28.0,0,1,1,26.0,1,1,1
86943,351557,1,28.0,0,0,1,124.0,1,1,1
86944,351562,1,29.0,0,1,1,55.0,2,2,1
86945,351571,1,46.0,0,1,1,124.0,1,1,1
86946,351574,1,15.0,0,2,1,26.0,2,2,1
86947,351582,1,11.0,0,1,1,154.0,0,0,1
86948,351586,1,38.0,0,1,1,157.0,2,2,1
86949,351594,1,28.0,0,1,1,124.0,0,0,1
86950,351597,1,24.0,0,1,1,124.0,2,2,1
86951,351655,1,8.0,0,1,1,26.0,2,2,1
86952,351656,1,50.0,0,1,1,26.0,2,2,1
86953,351670,1,3.0,0,0,1,157.0,1,1,1
86954,351683,1,28.0,0,1,1,26.0,2,2,1
86955,351686,1,21.0,0,1,1,156.0,1,1,1
86956,351692,1,50.0,0,1,1,156.0,1,1,1
86957,351693,1,47.0,0,0,1,152.0,0,0,1
86958,351695,1,35.0,0,1,1,4.0,2,2,1
86959,351703,1,48.0,0,0,1,26.0,2,2,1
86960,351704,1,46.0,0,0,1,152.0,1,1,1
86961,351706,1,6.0,0,0,1,152.0,0,0,1
86962,351723,1,28.0,0,1,1,24.0,2,2,1
86963,351733,1,28.0,0,1,1,122.0,2,2,1
86964,351741,1,45.0,0,1,1,157.0,1,1,1
86965,351743,1,35.0,0,1,1,156.0,2,2,1
86966,351774,1,41.0,0,1,1,163.0,2,2,1
86967,351785,1,29.0,0,1,1,124.0,2,2,1
86968,351793,1,8.0,0,1,1,163.0,2,2,1
86969,351799,1,28.0,0,0,1,124.0,1,1,1
86970,351805,1,43.0,0,1,1,156.0,2,2,1
86971,351809,1,36.0,0,2,1,124.0,2,2,1
86972,351811,1,28.0,0,1,1,124.0,2,2,1
86973,351816,1,28.0,0,1,1,26.0,2,2,1
86974,351821,1,28.0,0,0,1,124.0,1,1,1
86975,351832,1,28.0,0,1,1,26.0,2,2,1
86976,351835,1,8.0,0,1,1,26.0,2,2,1
86977,351845,1,38.0,0,1,1,124.0,0,0,1
86978,351852,1,28.0,0,1,1,25.0,1,1,1
86979,351866,1,23.0,0,1,1,124.0,2,2,1
86980,351883,1,28.0,0,1,1,26.0,2,2,1
86981,351884,1,50.0,0,1,1,26.0,2,2,1
86982,351930,1,28.0,0,1,1,124.0,1,1,1
86983,351941,1,28.0,0,1,1,55.0,1,1,1
86984,351943,1,36.0,0,1,1,124.0,2,2,1
86985,351948,1,46.0,0,1,1,3.0,2,2,1
86986,351951,1,28.0,0,1,1,23.0,1,1,1
86987,351954,1,23.0,0,0,1,152.0,0,0,1
86988,351959,1,29.0,0,1,1,124.0,2,2,1
86989,351977,1,8.0,0,1,1,156.0,2,2,1
86990,351980,1,32.0,0,1,1,26.0,1,1,1
86991,351987,1,28.0,0,1,1,56.0,2,2,1
86992,351995,1,48.0,0,1,1,26.0,2,2,1
86993,352005,1,29.0,0,1,0,124.0,1,0,1
86994,352007,1,28.0,0,1,1,122.0,1,1,1
86995,352009,1,28.0,0,1,1,26.0,1,1,1
86996,352010,1,28.0,0,1,1,26.0,2,2,1
86997,352012,1,29.0,0,1,1,124.0,2,2,1
86998,352015,1,8.0,0,1,1,124.0,2,2,1
86999,352020,1,29.0,0,1,1,26.0,2,2,1
87000,352030,1,28.0,0,1,1,26.0,2,2,1
87001,352032,1,11.0,0,1,1,26.0,2,2,1
87002,352055,1,28.0,0,1,1,26.0,2,2,1
87003,352059,1,8.0,0,1,1,124.0,2,2,1
87004,352079,1,28.0,0,1,1,124.0,2,2,1
87005,352084,1,13.0,0,0,1,152.0,0,0,1
87006,352087,1,8.0,0,1,1,26.0,2,2,1
87007,352090,1,36.0,0,1,1,26.0,2,2,1
87008,352099,1,28.0,0,1,1,135.0,2,2,1
87009,352111,1,25.0,0,0,1,152.0,0,0,1
87010,352127,1,28.0,0,1,1,124.0,2,2,1
87011,352130,1,46.0,0,0,1,163.0,0,0,1
87012,352135,1,2.0,0,1,1,157.0,1,1,1
87013,352145,1,41.0,0,1,1,26.0,1,1,1
87014,352151,1,11.0,0,0,1,152.0,1,1,1
87015,352153,1,28.0,0,1,1,122.0,1,1,1
87016,352163,1,7.0,0,1,1,124.0,2,2,1
87017,352164,1,28.0,0,1,1,26.0,2,2,1
87018,352172,1,21.0,0,0,1,152.0,1,1,1
87019,352204,1,28.0,0,1,1,26.0,2,2,1
87020,352225,1,28.0,0,2,1,25.0,2,2,1
87021,352253,1,30.0,0,1,1,26.0,2,2,1
87022,352260,1,3.0,0,1,1,124.0,1,1,1
87023,352263,1,41.0,0,0,1,151.0,0,0,1
87024,352265,1,8.0,0,1,1,124.0,2,2,1
87025,352279,1,48.0,0,0,1,154.0,1,1,1
87026,352283,1,28.0,0,1,1,26.0,2,2,1
87027,352300,1,29.0,0,0,1,152.0,0,0,1
87028,352301,1,41.0,0,0,1,160.0,0,0,1
87029,352308,1,49.0,0,1,1,156.0,2,2,1
87030,352309,1,28.0,0,1,1,26.0,2,2,1
87031,352314,1,28.0,0,1,1,124.0,2,2,1
87032,352321,1,12.0,0,1,1,124.0,0,0,1
87033,352323,1,29.0,0,1,1,26.0,2,2,1
87034,352381,1,28.0,0,1,1,26.0,2,2,1
87035,352386,1,3.0,0,1,1,124.0,2,2,1
87036,352396,1,28.0,0,0,1,163.0,0,0,1
87037,352401,1,28.0,0,1,1,157.0,2,2,1
87038,352405,1,8.0,0,2,1,26.0,2,2,1
87039,352412,1,12.0,0,1,1,156.0,2,2,1
87040,352420,1,28.0,0,1,1,124.0,1,1,1
87041,352421,1,29.0,0,0,1,152.0,0,0,1
87042,352425,1,28.0,0,0,1,124.0,0,0,1
87043,352435,1,15.0,0,1,1,14.0,2,2,1
87044,352449,1,15.0,0,1,1,124.0,1,1,1
87045,352455,1,15.0,0,1,1,124.0,1,1,1
87046,352460,1,28.0,0,1,1,26.0,2,2,1
87047,352467,1,29.0,0,1,1,124.0,2,2,1
87048,352472,1,23.0,0,0,1,152.0,0,0,1
87049,352480,1,35.0,0,1,1,124.0,2,2,1
87050,352481,1,28.0,0,1,1,124.0,1,1,1
87051,352492,1,28.0,0,1,1,154.0,1,1,1
87052,352493,1,11.0,0,1,1,124.0,2,2,1
87053,352496,1,43.0,0,1,1,156.0,2,2,1
87054,352498,1,8.0,0,0,1,156.0,0,0,1
87055,352501,1,8.0,0,0,1,152.0,0,0,1
87056,352508,1,2.0,0,1,1,156.0,1,1,1
87057,352525,1,28.0,0,1,1,26.0,2,2,1
87058,352536,1,28.0,0,2,1,26.0,2,2,1
87059,352542,1,28.0,0,2,1,26.0,2,2,1
87060,352560,1,7.0,0,1,1,124.0,2,2,1
87061,352565,1,28.0,0,1,1,26.0,2,2,1
87062,352568,1,28.0,0,0,1,124.0,1,1,1
87063,352574,1,33.0,0,1,1,157.0,2,2,1
87064,352583,1,41.0,0,0,1,152.0,0,0,1
87065,352586,1,49.0,0,0,0,152.0,0,0,1
87066,352589,1,48.0,0,1,1,124.0,2,2,1
87067,352593,1,4.0,0,1,1,124.0,2,2,1
87068,352600,1,40.0,0,1,1,163.0,1,1,1
87069,352608,1,48.0,0,1,1,124.0,2,2,1
87070,352617,1,28.0,0,1,1,158.0,2,2,1
87071,352620,1,12.0,0,1,1,124.0,2,2,1
87072,352630,1,29.0,0,1,1,157.0,2,2,1
87073,352632,1,28.0,0,1,1,26.0,2,2,1
87074,352638,1,28.0,0,1,1,124.0,1,1,1
87075,352651,1,7.0,0,2,1,124.0,2,2,1
87076,352659,1,28.0,0,1,1,26.0,1,1,1
87077,352667,1,8.0,0,1,1,124.0,2,2,1
87078,352683,1,39.0,0,2,1,26.0,2,2,1
87079,352692,1,46.0,0,1,1,26.0,2,2,1
87080,352702,1,28.0,0,1,1,124.0,0,0,1
87081,352705,1,13.0,0,1,1,26.0,1,1,1
87082,352706,1,28.0,0,1,1,124.0,1,1,1
87083,352714,1,41.0,0,1,1,156.0,2,2,1
87084,352719,1,50.0,0,0,1,160.0,0,0,1
87085,352726,1,11.0,0,1,1,156.0,1,1,1
87086,352727,1,41.0,0,0,1,152.0,1,1,1
87087,352729,1,41.0,0,1,1,26.0,2,2,1
87088,352737,1,8.0,0,1,1,124.0,2,2,1
87089,352741,1,13.0,0,1,1,124.0,2,2,1
87090,352746,1,32.0,0,0,1,152.0,0,0,1
87091,352752,1,8.0,0,1,1,156.0,1,1,1
87092,352756,1,0.0,0,1,1,26.0,2,2,1
87093,352775,1,8.0,0,1,1,124.0,1,1,1
87094,352804,1,46.0,0,1,1,124.0,2,2,1
87095,352805,1,28.0,0,2,1,13.0,2,2,1
87096,352814,1,27.0,0,0,1,152.0,0,0,1
87097,352839,1,41.0,0,1,1,124.0,2,2,1
87098,352852,1,28.0,0,1,1,26.0,2,2,1
87099,352855,1,28.0,0,1,1,26.0,2,2,1
87100,352857,1,15.0,0,1,1,124.0,2,2,1
87101,352865,1,50.0,0,1,1,157.0,1,1,1
87102,352867,1,41.0,0,1,1,26.0,2,2,1
87103,352875,1,28.0,0,1,1,26.0,2,2,1
87104,352876,1,28.0,0,1,1,3.0,2,2,1
87105,352877,1,28.0,0,2,1,26.0,2,2,1
87106,352881,1,28.0,0,2,1,26.0,2,2,1
87107,352887,1,32.0,0,1,0,124.0,2,0,1
87108,352892,1,25.0,0,1,1,124.0,2,2,1
87109,352897,1,26.0,0,2,1,26.0,2,2,1
87110,352903,1,32.0,0,0,1,152.0,0,0,1
87111,352920,1,46.0,0,1,1,26.0,2,2,1
87112,352931,1,28.0,0,0,1,156.0,0,0,1
87113,352977,1,14.0,0,1,1,124.0,2,2,1
87114,352983,1,3.0,0,1,1,26.0,2,2,1
87115,352993,1,28.0,0,2,1,26.0,2,2,1
87116,352998,1,8.0,0,1,1,124.0,2,2,1
87117,353027,1,38.0,0,1,1,26.0,2,2,1
87118,353030,1,7.0,0,1,1,26.0,1,1,1
87119,353035,1,28.0,0,1,1,25.0,2,2,1
87120,353043,1,34.0,0,1,1,124.0,1,1,1
87121,353051,1,41.0,0,1,1,26.0,2,2,1
87122,353067,1,35.0,0,1,1,26.0,2,2,1
87123,353086,1,28.0,0,1,1,13.0,1,1,1
87124,353087,1,11.0,0,1,1,154.0,2,2,1
87125,353100,1,28.0,0,1,1,124.0,1,1,1
87126,353115,1,13.0,0,1,1,26.0,2,2,1
87127,353118,1,41.0,0,1,1,124.0,2,2,1
87128,353137,1,28.0,0,2,1,26.0,2,2,1
87129,353138,1,8.0,0,1,0,124.0,2,0,1
87130,353142,1,14.0,0,1,1,154.0,2,2,1
87131,353146,1,28.0,0,1,1,124.0,2,2,1
87132,353151,1,28.0,0,2,1,122.0,2,2,1
87133,353159,1,28.0,0,1,1,124.0,2,2,1
87134,353182,1,28.0,0,1,1,124.0,0,0,1
87135,353194,1,28.0,0,1,1,156.0,2,2,1
87136,353218,1,37.0,0,1,1,26.0,2,2,1
87137,353231,1,50.0,0,1,1,156.0,2,2,1
87138,353235,1,28.0,0,1,1,26.0,1,1,1
87139,353240,1,28.0,0,1,1,26.0,1,1,1
87140,353244,1,28.0,0,1,1,26.0,2,2,1
87141,353254,1,11.0,0,0,1,152.0,1,1,1
87142,353257,1,8.0,0,1,1,124.0,1,1,1
87143,353266,1,7.0,0,1,1,26.0,2,2,1
87144,353274,1,28.0,0,1,1,124.0,2,2,1
87145,353276,1,28.0,0,1,1,124.0,2,2,1
87146,353277,1,35.0,0,2,1,26.0,2,2,1
87147,353286,1,35.0,0,1,1,26.0,1,1,1
87148,353289,1,28.0,0,1,1,26.0,2,2,1
87149,353299,1,30.0,0,1,1,156.0,1,1,1
87150,353303,1,28.0,0,0,1,124.0,1,1,1
87151,353304,1,45.0,0,1,1,26.0,2,2,1
87152,353314,1,28.0,0,1,1,26.0,2,2,1
87153,353322,1,28.0,0,1,1,45.0,2,2,1
87154,353327,1,28.0,0,2,1,124.0,1,1,1
87155,353357,1,38.0,0,1,1,26.0,1,1,1
87156,353364,1,45.0,0,1,1,156.0,2,2,1
87157,353374,1,40.0,0,1,1,122.0,1,1,1
87158,353379,1,36.0,0,1,1,124.0,2,2,1
87159,353399,1,1.0,0,1,1,26.0,2,2,1
87160,353400,1,22.0,0,1,1,26.0,2,2,1
87161,353404,1,41.0,0,1,1,124.0,2,2,1
87162,353408,1,24.0,0,1,1,122.0,2,2,1
87163,353410,1,28.0,0,0,1,26.0,1,1,1
87164,353417,1,45.0,0,2,1,124.0,2,2,1
87165,353438,1,35.0,0,1,1,26.0,2,2,1
87166,353439,1,7.0,0,1,1,124.0,1,1,1
87167,353461,1,28.0,0,1,1,25.0,2,2,1
87168,353489,1,28.0,0,1,1,26.0,2,2,1
87169,353494,1,28.0,0,0,1,124.0,0,0,1
87170,353497,1,8.0,0,2,1,163.0,2,2,1
87171,353508,1,42.0,0,0,0,152.0,0,0,1
87172,353509,1,3.0,0,1,1,154.0,2,2,1
87173,353515,1,28.0,0,1,1,26.0,2,2,1
87174,353525,1,28.0,0,1,1,26.0,1,1,1
87175,353529,1,28.0,0,1,1,154.0,2,2,1
87176,353536,1,28.0,0,1,1,60.0,2,2,1
87177,353555,1,28.0,0,0,1,26.0,0,0,1
87178,353560,1,47.0,0,2,1,124.0,1,1,1
87179,353570,1,9.0,0,1,1,26.0,2,2,1
87180,353572,1,47.0,0,1,1,124.0,2,2,1
87181,353587,1,28.0,0,1,1,26.0,2,2,1
87182,353591,1,18.0,0,0,1,157.0,0,0,1
87183,353593,1,28.0,0,1,1,124.0,1,1,1
87184,353633,1,28.0,0,1,1,157.0,2,2,1
87185,353638,1,46.0,0,1,1,3.0,2,2,1
87186,353644,1,28.0,0,1,1,154.0,1,1,1
87187,353659,1,1.0,0,1,1,31.0,2,2,1
87188,353661,1,28.0,0,1,1,122.0,1,1,1
87189,353670,1,39.0,0,1,1,154.0,2,2,1
87190,353673,1,3.0,0,1,1,124.0,2,2,1
87191,353674,1,28.0,0,1,1,26.0,2,2,1
87192,353675,1,50.0,0,1,1,124.0,2,2,1
87193,353691,1,29.0,0,0,1,152.0,0,0,1
87194,353693,1,29.0,0,1,1,124.0,2,2,1
87195,353700,1,25.0,0,1,1,124.0,2,2,1
87196,353704,1,39.0,0,1,1,124.0,2,2,1
87197,353707,1,45.0,0,0,1,26.0,0,0,1
87198,353710,1,28.0,0,1,1,26.0,2,2,1
87199,353711,1,28.0,0,1,1,26.0,1,1,1
87200,353713,1,28.0,0,1,1,122.0,2,2,1
87201,353718,1,28.0,0,1,1,26.0,2,2,1
87202,353722,1,38.0,0,1,1,26.0,2,2,1
87203,353740,1,28.0,0,1,1,26.0,2,2,1
87204,353745,1,46.0,0,1,1,11.0,2,2,1
87205,353746,1,28.0,0,2,1,52.0,2,2,1
87206,353748,1,40.0,0,1,1,124.0,1,1,1
87207,353753,1,41.0,0,1,1,26.0,2,2,1
87208,353754,1,28.0,0,2,1,122.0,2,2,1
87209,353758,1,36.0,0,1,1,26.0,2,2,1
87210,353769,1,28.0,0,1,1,156.0,2,2,1
87211,353791,1,28.0,0,1,1,26.0,2,2,1
87212,353815,1,15.0,0,1,1,14.0,2,2,1
87213,353847,1,46.0,0,1,1,124.0,1,1,1
87214,353855,1,41.0,0,1,0,124.0,1,0,1
87215,353882,1,46.0,0,1,1,26.0,1,1,1
87216,353883,1,17.0,1,1,0,124.0,1,0,1
87217,353884,1,45.0,0,1,1,26.0,1,1,1
87218,353903,1,28.0,0,1,1,26.0,2,2,1
87219,353904,1,16.0,0,1,1,124.0,2,2,1
87220,353906,1,39.0,0,1,1,124.0,1,1,1
87221,353907,1,28.0,0,1,1,26.0,2,2,1
87222,353908,1,20.0,0,1,1,124.0,2,2,1
87223,353928,1,28.0,0,1,1,124.0,2,2,1
87224,353952,1,8.0,0,1,1,25.0,2,2,1
87225,353957,1,28.0,0,0,1,124.0,1,1,1
87226,353969,1,8.0,0,0,1,154.0,1,1,1
87227,353989,1,46.0,0,1,1,124.0,0,0,1
87228,354002,1,33.0,0,1,1,124.0,2,2,1
87229,354010,1,41.0,0,1,1,106.0,2,2,1
87230,354012,1,8.0,0,1,1,124.0,2,2,1
87231,354037,1,15.0,0,1,1,26.0,2,2,1
87232,354046,1,28.0,0,1,1,26.0,2,2,1
87233,354047,1,28.0,0,1,1,163.0,2,2,1
87234,354079,1,8.0,0,1,1,4.0,2,2,1
87235,354080,1,9.0,0,1,1,26.0,2,2,1
87236,354084,1,28.0,0,1,1,122.0,1,1,1
87237,354086,1,28.0,0,1,1,124.0,2,2,1
87238,354091,1,28.0,0,1,1,124.0,2,2,1
87239,354093,1,36.0,0,1,1,26.0,1,1,1
87240,354094,1,36.0,0,1,1,124.0,2,2,1
87241,354096,1,28.0,0,1,1,26.0,2,2,1
